AGNo,timeOfDay,kWAvg,kWMedian,kWMax,kWMin
8,1970-01-01T21:30Z,0.16698269230769233,0.14965,0.4597,0.0627
8,1970-01-01T21:45Z,0.16749148351648357,0.1516,0.4411,0.067
8,1970-01-01T22:00Z,0.1690412087912089,0.1477,0.45,0.0682
8,1970-01-01T22:15Z,0.1713714285714286,0.15860000000000002,0.466,0.0697
8,1970-01-01T22:30Z,0.17118598901098886,0.15105000000000002,0.4965,0.0715
8,1970-01-01T22:45Z,0.1634087912087912,0.1477,0.4672,0.061
8,1970-01-01T23:00Z,0.16675851648351667,0.1491,0.5081,0.067
8,1970-01-01T23:15Z,0.1688126373626373,0.15095,0.4375,0.0608
8,1970-01-01T23:30Z,0.16570796703296703,0.14534999999999998,0.4729,0.0659
8,1970-01-01T23:45Z,0.16659505494505486,0.14825,0.491,0.0499
8,1970-01-02,0.16370879120879117,0.1471,0.4757,0.0629
8,1970-01-02T00:15Z,0.15954587912087914,0.14355,0.4327,0.0616
8,1970-01-02T00:30Z,0.16011565934065924,0.14395000000000002,0.4373,0.0661
8,1970-01-02T00:45Z,0.16045549450549454,0.14195000000000002,0.5998,0.061
8,1970-01-02T01:00Z,0.16086510989010985,0.14185,0.4873,0.0523
8,1970-01-02T01:15Z,0.16410714285714292,0.14565,0.5243,0.0554
8,1970-01-02T01:30Z,0.1615060439560439,0.14950000000000002,0.4914,0.0476
8,1970-01-02T01:45Z,0.16808021978021973,0.15084999999999998,0.4818,0.0645
8,1970-01-02T02:00Z,0.1669964285714286,0.15205000000000002,0.4744,0.0599
8,1970-01-02T02:15Z,0.16804780219780222,0.15045,0.4624,0.0605
8,1970-01-02T02:30Z,0.17445247252747262,0.15505,0.4418,0.0651
8,1970-01-02T02:45Z,0.175646301369863,0.1568,0.4746,0.0497
8,1970-01-02T03:00Z,0.18082027397260275,0.1655,0.5022,0.0701
8,1970-01-02T03:15Z,0.18170739726027402,0.1692,0.5101,0.0732
8,1970-01-02T03:30Z,0.1910150684931506,0.1748,0.4777,0.0696
8,1970-01-02T03:45Z,0.1935865753424658,0.179,0.5036,0.0684
8,1970-01-02T04:00Z,0.20420136986301368,0.1873,0.4651,0.0826
8,1970-01-02T04:15Z,0.20724356164383567,0.1935,0.497,0.0847
8,1970-01-02T04:30Z,0.20822547945205497,0.1947,0.5528,0.0783
8,1970-01-02T04:45Z,0.21278630136986293,0.1994,0.567,0.0743
8,1970-01-01T05:00Z,0.22378602739725995,0.2072,0.5744,0.0803
8,1970-01-01T05:15Z,0.22732164383561657,0.2099,0.577,0.0754
8,1970-01-01T05:30Z,0.23056164383561625,0.2158,0.6159,0.0799
8,1970-01-01T05:45Z,0.23490958904109585,0.2166,0.5909,0.0795
8,1970-01-01T06:00Z,0.24067095890410958,0.2206,0.605,0.0898
8,1970-01-01T06:15Z,0.24536630136986334,0.2238,0.6689,0.0781
8,1970-01-01T06:30Z,0.2471367123287671,0.2284,0.7167,0.1015
8,1970-01-01T06:45Z,0.24509013698630144,0.2302,0.6448,0.0768
8,1970-01-01T07:00Z,0.2467314049586777,0.2278,0.5857,0.0791
8,1970-01-01T07:15Z,0.2480823691460058,0.235,0.5733,0.1024
8,1970-01-01T07:30Z,0.25002451790633634,0.2287,0.5508,0.0911
8,1970-01-01T07:45Z,0.24780247933884308,0.2334,0.6038,0.0923
8,1970-01-01T08:00Z,0.24945667574931893,0.235,0.6127,0.1128
8,1970-01-01T08:15Z,0.24290599455040895,0.2283,0.6135,0.0991
8,1970-01-01T08:30Z,0.24069427792915515,0.2218,0.6509,0.0853
8,1970-01-01T08:45Z,0.23674931880109013,0.2214,0.6904,0.0761
8,1970-01-01T09:00Z,0.23349369863013705,0.2158,0.5785,0.1019
8,1970-01-01T09:15Z,0.22651452054794502,0.2079,0.5709,0.082
8,1970-01-01T09:30Z,0.2136846575342466,0.1999,0.6174,0.095
8,1970-01-01T09:45Z,0.20765452054794525,0.1917,0.5822,0.0861
9,1970-01-01T10:00Z,0.18953095890410973,0.1703,0.4627,0.0731
9,1970-01-01T10:15Z,0.1830531506849315,0.162,0.5084,0.0733
9,1970-01-01T10:30Z,0.17625424657534244,0.1541,0.4423,0.063
9,1970-01-01T10:45Z,0.1671890410958903,0.1468,0.4854,0.046
9,1970-01-01T11:00Z,0.16688383561643835,0.1458,0.4921,0.0624
9,1970-01-01T11:15Z,0.16087095890410963,0.1406,0.4808,0.0633
9,1970-01-01T11:30Z,0.15773369863013711,0.1353,0.4588,0.053
9,1970-01-01T11:45Z,0.1533353424657535,0.1305,0.4296,0.0554
9,1970-01-01T12:00Z,0.1480523287671233,0.1259,0.4525,0.0549
9,1970-01-01T12:15Z,0.1476109589041097,0.1263,0.3828,0.0523
9,1970-01-01T12:30Z,0.1456208219178082,0.1214,0.4378,0.046
9,1970-01-01T12:45Z,0.14309890410958903,0.121,0.4234,0.0439
9,1970-01-01T13:00Z,0.13772109589041082,0.118,0.4542,0.0537
9,1970-01-01T13:15Z,0.13582876712328767,0.1168,0.3623,0.0453
9,1970-01-01T13:30Z,0.1327928767123286,0.1136,0.497,0.0502
9,1970-01-01T13:45Z,0.13519534246575338,0.1134,0.4151,0.0482
9,1970-01-01T14:00Z,0.1355687671232877,0.1143,0.4964,0.0446
9,1970-01-01T14:15Z,0.1311542465753425,0.1093,0.4317,0.0467
9,1970-01-01T14:30Z,0.13507205479452053,0.1134,0.4556,0.0513
9,1970-01-01T14:45Z,0.14967260273972607,0.1194,0.5114,0.0496
9,1970-01-01T15:00Z,0.138350410958904,0.1167,0.4218,0.0528
9,1970-01-01T15:15Z,0.13903342465753435,0.1178,0.4462,0.046
9,1970-01-01T15:30Z,0.14113506849315083,0.1223,0.4944,0.0532
9,1970-01-01T15:45Z,0.15377698630136982,0.1263,0.4435,0.057
9,1970-01-01T16:00Z,0.1480597260273973,0.1263,0.4276,0.0551
9,1970-01-01T16:15Z,0.1575424657534247,0.1375,0.4418,0.0606
9,1970-01-01T16:30Z,0.16415890410958905,0.1434,0.5275,0.0616
9,1970-01-01T16:45Z,0.16236383561643838,0.1461,0.4211,0.0661
9,1970-01-01T17:00Z,0.16408164383561644,0.1492,0.4894,0.0586
9,1970-01-01T17:15Z,0.17262958904109577,0.1548,0.5388,0.0637
9,1970-01-01T17:30Z,0.1705506849315068,0.1583,0.5365,0.0679
9,1970-01-01T17:45Z,0.17176438356164375,0.1564,0.5107,0.0479
9,1970-01-01T18:00Z,0.17655698630136996,0.1612,0.4217,0.0647
9,1970-01-01T18:15Z,0.17884986301369865,0.1679,0.4454,0.0526
9,1970-01-01T18:30Z,0.18094301369863022,0.1661,0.4296,0.0637
9,1970-01-01T18:45Z,0.18438109589041102,0.1658,0.4934,0.0604
9,1970-01-01T19:00Z,0.18057315068493152,0.1646,0.4154,0.0688
9,1970-01-01T19:15Z,0.18597808219178075,0.1694,0.4408,0.0756
9,1970-01-01T19:30Z,0.18876978021978025,0.17049999999999998,0.4827,0.0631
9,1970-01-01T19:45Z,0.18761538461538455,0.17375000000000002,0.4368,0.061
9,1970-01-01T20:00Z,0.1889956043956044,0.17315,0.4439,0.055
9,1970-01-01T20:15Z,0.1864137362637364,0.17325000000000002,0.4548,0.0832
9,1970-01-01T20:30Z,0.19118489010989004,0.18215,0.4528,0.0656
9,1970-01-01T20:45Z,0.190509065934066,0.17485,0.4614,0.0758
9,1970-01-01T21:00Z,0.18856950549450546,0.1742,0.4387,0.048
9,1970-01-01T21:15Z,0.19178681318681307,0.1791,0.4353,0.0664
9,1970-01-01T21:30Z,0.19495329670329664,0.17905,0.5587,0.07
9,1970-01-01T21:45Z,0.2001148351648355,0.1849,0.4514,0.0756
9,1970-01-01T22:00Z,0.1989527472527472,0.1866,0.5051,0.0665
9,1970-01-01T22:15Z,0.19429450549450544,0.18225,0.5051,0.0628
9,1970-01-01T22:30Z,0.19355274725274715,0.17845,0.468,0.0847
9,1970-01-01T22:45Z,0.1887304945054945,0.1776,0.5208,0.0747
9,1970-01-01T23:00Z,0.1864035714285714,0.17565,0.4192,0.0593
9,1970-01-01T23:15Z,0.1864964285714286,0.16945,0.528,0.0652
9,1970-01-01T23:30Z,0.1832271978021977,0.1683,0.5131,0.065
9,1970-01-01T23:45Z,0.18272197802197787,0.16649999999999998,0.4768,0.0635
9,1970-01-02,0.18690439560439562,0.1725,0.546,0.0698
9,1970-01-02T00:15Z,0.18329642857142853,0.164,0.4508,0.0695
9,1970-01-02T00:30Z,0.18221538461538475,0.16505,0.5155,0.0744
9,1970-01-02T00:45Z,0.1862478021978022,0.16544999999999999,0.4906,0.0732
9,1970-01-02T01:00Z,0.18264230769230771,0.1665,0.5501,0.0748
9,1970-01-02T01:15Z,0.18506318681318673,0.16515000000000002,0.5789,0.0731
9,1970-01-02T01:30Z,0.1899870879120878,0.17245,0.5584,0.0732
9,1970-01-02T01:45Z,0.19265686813186825,0.1772,0.5155,0.0829
9,1970-01-02T02:00Z,0.1958296703296702,0.17515,0.554,0.0861
9,1970-01-02T02:15Z,0.19840851648351662,0.17859999999999998,0.516,0.0787
9,1970-01-02T02:30Z,0.20192142857142845,0.1836,0.5067,0.0725
9,1970-01-02T02:45Z,0.20811999999999994,0.1894,0.4282,0.0862
9,1970-01-02T03:00Z,0.21684219178082198,0.1952,0.6052,0.0785
9,1970-01-02T03:15Z,0.22041726027397263,0.2001,0.5814,0.1065
9,1970-01-02T03:30Z,0.2174501369863013,0.2062,0.5234,0.0979
9,1970-01-02T03:45Z,0.22098054794520555,0.2095,0.5715,0.0871
9,1970-01-02T04:00Z,0.2213271232876714,0.2087,0.565,0.0712
9,1970-01-02T04:15Z,0.22461945205479456,0.2084,0.5683,0.0953
9,1970-01-02T04:30Z,0.22508986301369857,0.214,0.4871,0.0871
9,1970-01-02T04:45Z,0.23136767123287688,0.2193,0.6017,0.076
9,1970-01-01T05:00Z,0.2363484931506851,0.2221,0.5596,0.0964
9,1970-01-01T05:15Z,0.23767808219178083,0.224,0.5684,0.1026
9,1970-01-01T05:30Z,0.23548164383561643,0.2206,0.5244,0.0968
9,1970-01-01T05:45Z,0.2379600000000001,0.2278,0.4734,0.0971
9,1970-01-01T06:00Z,0.23917150684931504,0.2266,0.6303,0.0634
9,1970-01-01T06:15Z,0.2424443835616438,0.2298,0.5142,0.0954
9,1970-01-01T06:30Z,0.23702958904109586,0.2247,0.5156,0.0976
9,1970-01-01T06:45Z,0.23763863013698636,0.2269,0.5084,0.0873
9,1970-01-01T07:00Z,0.24045509641873286,0.2262,0.5402,0.1016
9,1970-01-01T07:15Z,0.2385504132231406,0.2288,0.5294,0.0751
9,1970-01-01T07:30Z,0.2399079889807162,0.2271,0.5374,0.0856
9,1970-01-01T07:45Z,0.23956446280991744,0.2268,0.5292,0.0683
9,1970-01-01T08:00Z,0.2372144414168939,0.2238,0.5104,0.0982
9,1970-01-01T08:15Z,0.23399019073569485,0.2171,0.5133,0.0955
9,1970-01-01T08:30Z,0.22852043596730226,0.2067,0.4863,0.0738
9,1970-01-01T08:45Z,0.22027738419618542,0.205,0.6158,0.0998
9,1970-01-01T09:00Z,0.21474958904109592,0.1985,0.4819,0.0698
9,1970-01-01T09:15Z,0.20847780821917802,0.196,0.5241,0.0814
9,1970-01-01T09:30Z,0.20141780821917804,0.1841,0.475,0.0814
9,1970-01-01T09:45Z,0.19604547945205478,0.1779,0.4684,0.0847
10,1970-01-01T10:00Z,0.17881561643835622,0.1538,0.4887,0.0748
10,1970-01-01T10:15Z,0.17364328767123288,0.1462,0.4856,0.0587
10,1970-01-01T10:30Z,0.16403726027397275,0.1372,0.4469,0.0618
10,1970-01-01T10:45Z,0.16026767123287677,0.1327,0.4965,0.0651
10,1970-01-01T11:00Z,0.15582712328767132,0.1266,0.4676,0.0545
10,1970-01-01T11:15Z,0.15278027397260266,0.1247,0.4742,0.062
10,1970-01-01T11:30Z,0.14929753424657538,0.1202,0.4697,0.0471
10,1970-01-01T11:45Z,0.14240684931506842,0.117,0.4824,0.0592
10,1970-01-01T12:00Z,0.14420630136986304,0.1168,0.4948,0.0448
10,1970-01-01T12:15Z,0.14085808219178095,0.1148,0.5176,0.0472
10,1970-01-01T12:30Z,0.13426027397260273,0.1099,0.4144,0.0472
10,1970-01-01T12:45Z,0.1340750684931506,0.1084,0.4478,0.0454
10,1970-01-01T13:00Z,0.1358279452054794,0.1103,0.4628,0.0434
10,1970-01-01T13:15Z,0.1328608219178083,0.1068,0.4685,0.05
10,1970-01-01T13:30Z,0.1314791780821917,0.1072,0.4535,0.0448
10,1970-01-01T13:45Z,0.1302613698630137,0.1068,0.4526,0.0451
10,1970-01-01T14:00Z,0.12936547945205493,0.1084,0.4336,0.048
10,1970-01-01T14:15Z,0.1301545205479452,0.1064,0.3995,0.0412
10,1970-01-01T14:30Z,0.12794547945205473,0.1048,0.4968,0.0391
10,1970-01-01T14:45Z,0.1312638356164384,0.1099,0.4644,0.0538
10,1970-01-01T15:00Z,0.13164520547945197,0.1091,0.525,0.0394
10,1970-01-01T15:15Z,0.1370293150684932,0.1124,0.472,0.0544
10,1970-01-01T15:30Z,0.13813479452054794,0.1183,0.4236,0.0503
10,1970-01-01T15:45Z,0.1509167123287671,0.1313,0.4267,0.0562
10,1970-01-01T16:00Z,0.16796630136986296,0.1439,0.5564,0.0543
10,1970-01-01T16:15Z,0.1705906849315068,0.1622,0.4649,0.0628
10,1970-01-01T16:30Z,0.1757536986301369,0.1623,0.4777,0.0585
10,1970-01-01T16:45Z,0.18390684931506854,0.169,0.5056,0.0657
10,1970-01-01T17:00Z,0.1969183561643837,0.1852,0.52,0.0501
10,1970-01-01T17:15Z,0.20391178082191772,0.1864,0.56,0.058
10,1970-01-01T17:30Z,0.2082145205479452,0.1904,0.6219,0.0646
10,1970-01-01T17:45Z,0.20552383561643836,0.1918,0.5736,0.0532
10,1970-01-01T18:00Z,0.20868986301369866,0.1979,0.5298,0.0566
10,1970-01-01T18:15Z,0.202541917808219,0.1883,0.5846,0.0559
10,1970-01-01T18:30Z,0.20296931506849314,0.1887,0.5396,0.0603
10,1970-01-01T18:45Z,0.2048646575342468,0.1877,0.4481,0.0816
10,1970-01-01T19:00Z,0.20669041095890409,0.1924,0.4604,0.0688
10,1970-01-01T19:15Z,0.21226739726027385,0.1943,0.5856,0.0896
10,1970-01-01T19:30Z,0.20679725274725247,0.1893,0.5903,0.0965
